Date,High,Low,Open,Close,Volume,Adj Close
1991-12-13,0.59375,0.5234375,0.53125,0.5625,143667200.0,0.37583938241004944
1991-12-16,0.578125,0.5390625,0.5625,0.5546875,22585600.0,0.3706195056438446
1991-12-17,0.578125,0.546875,0.578125,0.5546875,16176000.0,0.3706195056438446
1991-12-18,0.5703125,0.5546875,0.5546875,0.5703125,10899200.0,0.3810593783855438
1991-12-19,0.5703125,0.546875,0.5703125,0.546875,7299200.0,0.3653995096683502
1991-12-20,0.5703125,0.546875,0.546875,0.5625,5235200.0,0.37583938241004944
1991-12-23,0.5703125,0.546875,0.5703125,0.55859375,7894400.0,0.37322941422462463
1991-12-24,0.6015625,0.546875,0.55078125,0.6015625,7129600.0,0.4019394814968109
1991-12-26,0.6875,0.5859375,0.5859375,0.6875,8672000.0,0.4593595266342163
1991-12-27,0.6953125,0.6484375,0.6953125,0.6640625,6396800.0,0.4436994791030884
1991-12-30,0.6796875,0.6484375,0.6640625,0.6796875,6627200.0,0.4541392922401428
1991-12-31,0.78125,0.671875,0.6796875,0.7734375,12572800.0,0.5167791843414307
1992-01-02,0.8671875,0.765625,0.7734375,0.86328125,22121600.0,0.5768091082572937
1992-01-03,0.890625,0.84375,0.8671875,0.875,6092800.0,0.5846392512321472
1992-01-06,0.8984375,0.7578125,0.8984375,0.8203125,15987200.0,0.5480992794036865
1992-01-07,0.8359375,0.7890625,0.8125,0.796875,4940800.0,0.532439112663269
1992-01-08,0.8046875,0.6796875,0.8046875,0.703125,36828800.0,0.4697992205619812
1992-01-09,0.7734375,0.71875,0.7265625,0.7734375,20809600.0,0.5167791843414307
1992-01-10,0.7890625,0.7265625,0.78125,0.75,7961600.0,0.5011191964149475
1992-01-13,0.8359375,0.7421875,0.765625,0.8125,8499200.0,0.5428792238235474
1992-01-14,0.8359375,0.8046875,0.8359375,0.8203125,3628800.0,0.5480992794036865
1992-01-15,0.8515625,0.8125,0.8359375,0.828125,5910400.0,0.5533190369606018
1992-01-16,0.84375,0.7734375,0.8359375,0.8046875,3654400.0,0.5376591682434082
1992-01-17,0.8125,0.7890625,0.7890625,0.7890625,1574400.0,0.5272191166877747
1992-01-20,0.796875,0.7421875,0.78125,0.78125,3350400.0,0.5219990611076355
1992-01-21,0.796875,0.734375,0.796875,0.75,3724800.0,0.5011191964149475
1992-01-22,0.78125,0.734375,0.75,0.78125,5132800.0,0.5219990611076355
1992-01-23,0.796875,0.734375,0.796875,0.734375,3248000.0,0.49067923426628113
1992-01-24,0.7578125,0.734375,0.734375,0.7421875,355200.0,0.4958992898464203
1992-01-27,0.7578125,0.7109375,0.7578125,0.7265625,2675200.0,0.4854593575000763
1992-01-28,0.7265625,0.6875,0.7265625,0.703125,3673600.0,0.4697992205619812
1992-01-29,0.734375,0.6875,0.7109375,0.71875,1702400.0,0.4802393317222595
1992-01-30,0.765625,0.7109375,0.7109375,0.7421875,2505600.0,0.4958992898464203
1992-01-31,0.75,0.734375,0.7421875,0.75,1702400.0,0.5011191964149475
1992-02-03,0.8046875,0.7421875,0.75,0.76953125,2611200.0,0.5141691565513611
1992-02-04,0.8046875,0.7578125,0.7734375,0.78125,4233600.0,0.5219990611076355
1992-02-05,0.7890625,0.7734375,0.7734375,0.7734375,3280000.0,0.5167791843414307
1992-02-06,0.796875,0.7578125,0.796875,0.7578125,7232000.0,0.5063390731811523
1992-02-07,0.78125,0.6796875,0.78125,0.734375,8979200.0,0.49067923426628113
1992-02-10,0.734375,0.6875,0.7109375,0.703125,4940800.0,0.4697992205619812
1992-02-11,0.734375,0.6953125,0.7109375,0.7109375,1667200.0,0.4750193655490875
1992-02-12,0.7734375,0.6953125,0.7109375,0.75,3603200.0,0.5011191964149475
1992-02-13,0.765625,0.7109375,0.765625,0.7109375,1398400.0,0.4750193655490875
1992-02-14,0.7265625,0.703125,0.7265625,0.7265625,2825600.0,0.4854593575000763
1992-02-18,0.7265625,0.6953125,0.7265625,0.7109375,1078400.0,0.4750193655490875
1992-02-19,0.7109375,0.6796875,0.6875,0.6875,1408000.0,0.4593595266342163
